PROVINSI,KABUPATEN_KOTA,KECAMATAN,STATUS,KODE_PUM,DESA_KELURAHAN,TANGGAL,KATEGORI,LAKI-LAKI,PEREMPUAN,JUMLAH,RASIO
JAWA TIMUR,KABUPATEN BLITAR,DOKO,DESA,3505182008,SIDOREJO,14/11/2018,PENDUDUK USIA 18 - 56 TAHUN YANG BEKERJA,1.011,1.2,2.211,"1,19"
JAWA TIMUR,KABUPATEN BLITAR,DOKO,DESA,3505182008,SIDOREJO,29/01/2020,PENDUDUK USIA 0 - 6 TAHUN,184,177,361,"0,96"
JAWA TIMUR,KABUPATEN BLITAR,DOKO,DESA,3505182008,SIDOREJO,29/01/2020,PENDUDUK USIA 56 TAHUN KE ATAS,619,606,1.225,"0,98"
JAWA TIMUR,KABUPATEN BLITAR,DOKO,DESA,3505182006,DOKO,03/05/2016,PENDUDUK USIA 18 - 56 TAHUN YANG BEKERJA,894,836,1.73,"0,94"
JAWA TIMUR,KABUPATEN BLITAR,DOKO,DESA,3505182006,DOKO,07/10/2014,PENDUDUK USIA 0 - 6 TAHUN,146,164,310,"1,12"
JAWA TIMUR,KABUPATEN BLITAR,DOKO,DESA,3505182006,DOKO,17/12/2020,PENDUDUK USIA 56 TAHUN KE ATAS,458,403,861,"0,88"
JAWA TIMUR,KABUPATEN BLITAR,DOKO,DESA,3505182006,DOKO,17/12/2020,PENDUDUK USIA 18 - 56 TAHUN,1.151,1.251,2.402,"1,09"
JAWA TIMUR,KABUPATEN BLITAR,DOKO,DESA,3505182006,DOKO,17/12/2020,PENDUDUK USIA 18 - 56 TAHUN YANG BELUM ATAU TIDAK BEKERJA,112,125,237,"1,12"
JAWA TIMUR,KABUPATEN BLITAR,DOKO,DESA,3505182006,DOKO,17/12/2020,PENDUDUK MASIH SEKOLAH 7 - 18 TAHUN,24,46,70,"1,92"
JAWA TIMUR,KABUPATEN BLITAR,DOKO,DESA,3505182002,SURU,08/11/2014,PENDUDUK USIA 18 - 56 TAHUN YANG BEKERJA,892,890,1.782,"1,00"
JAWA TIMUR,KABUPATEN BLITAR,DOKO,DESA,3505182002,SURU,08/11/2014,PENDUDUK USIA 0 - 6 TAHUN,299,336,635,"1,12"
JAWA TIMUR,KABUPATEN BLITAR,DOKO,DESA,3505182002,SURU,08/11/2014,PENDUDUK USIA 56 TAHUN KE ATAS,372,387,759,"1,04"
JAWA TIMUR,KABUPATEN BLITAR,DOKO,DESA,3505182002,SURU,08/11/2014,PENDUDUK USIA 18 - 56 TAHUN,1.072,1.092,2.164,"1,02"
JAWA TIMUR,KABUPATEN BLITAR,DOKO,DESA,3505182002,SURU,08/11/2014,PENDUDUK USIA 18 - 56 TAHUN YANG BELUM ATAU TIDAK BEKERJA,194,202,396,"1,04"
JAWA TIMUR,KABUPATEN BLITAR,DOKO,DESA,3505182002,SURU,08/11/2014,PENDUDUK MASIH SEKOLAH 7 - 18 TAHUN,384,374,758,"0,97"
JAWA TIMUR,KABUPATEN BLITAR,DOKO,DESA,3505182004,SUMBERURIP,20/12/2020,PENDUDUK USIA 18 - 56 TAHUN YANG BELUM ATAU TIDAK BEKERJA,250,200,450,"0,80"
JAWA TIMUR,KABUPATEN BLITAR,DOKO,DESA,3505182004,SUMBERURIP,21/11/2015,PENDUDUK MASIH SEKOLAH 7 - 18 TAHUN,105,100,205,"0,95"
JAWA TIMUR,KABUPATEN BLITAR,DOKO,DESA,3505182004,SUMBERURIP,16/06/2020,PENDUDUK USIA 18 - 56 TAHUN YANG BEKERJA,225,210,435,"0,93"
JAWA TIMUR,KABUPATEN BLITAR,DOKO,DESA,3505182004,SUMBERURIP,21/11/2015,PENDUDUK USIA 0 - 6 TAHUN,0,0,0,"0,00"
JAWA TIMUR,KABUPATEN BLITAR,DOKO,DESA,3505182004,SUMBERURIP,16/06/2020,PENDUDUK USIA 56 TAHUN KE ATAS,107,108,215,"1,01"
JAWA TIMUR,KABUPATEN BLITAR,DOKO,DESA,3505182009,RESAPOMBO,17/09/2019,PENDUDUK USIA 18 - 56 TAHUN,2.77,2.795,5.565,"1,01"
JAWA TIMUR,KABUPATEN BLITAR,DOKO,DESA,3505182009,RESAPOMBO,17/09/2019,PENDUDUK USIA 18 - 56 TAHUN YANG BELUM ATAU TIDAK BEKERJA,469,576,1.045,"1,23"
JAWA TIMUR,KABUPATEN BLITAR,DOKO,DESA,3505182009,RESAPOMBO,17/09/2019,PENDUDUK MASIH SEKOLAH 7 - 18 TAHUN,847,809,1.656,"0,96"
JAWA TIMUR,KABUPATEN BLITAR,DOKO,DESA,3505182009,RESAPOMBO,17/09/2019,PENDUDUK USIA 18 - 56 TAHUN YANG BEKERJA,2.301,2.219,4.52,"0,96"
JAWA TIMUR,KABUPATEN BLITAR,DOKO,DESA,3505182009,RESAPOMBO,17/09/2019,PENDUDUK USIA 0 - 6 TAHUN,284,283,567,"1,00"
JAWA TIMUR,KABUPATEN BLITAR,DOKO,DESA,3505182009,RESAPOMBO,17/09/2019,PENDUDUK USIA 56 TAHUN KE ATAS,1.124,1.115,2.239,"0,99"
JAWA TIMUR,KABUPATEN BLITAR,DOKO,DESA,3505182010,KALIMANIS,14/12/2020,PENDUDUK USIA 18 - 56 TAHUN YANG BELUM ATAU TIDAK BEKERJA,40,40,80,"1,00"
JAWA TIMUR,KABUPATEN BLITAR,DOKO,DESA,3505182010,KALIMANIS,14/12/2020,PENDUDUK MASIH SEKOLAH 7 - 18 TAHUN,335,266,601,"0,79"
JAWA TIMUR,KABUPATEN BLITAR,DOKO,DESA,3505182010,KALIMANIS,14/12/2020,PENDUDUK USIA 0 - 6 TAHUN,100,111,211,"1,11"
JAWA TIMUR,KABUPATEN BLITAR,DOKO,DESA,3505182010,KALIMANIS,14/12/2020,PENDUDUK USIA 56 TAHUN KE ATAS,296,294,590,"0,99"
JAWA TIMUR,KABUPATEN BLITAR,WLINGI,KELURAHAN,3505171006,KLEMUNAN,13/06/2017,PENDUDUK USIA 18 - 56 TAHUN,0,0,0,"0,00"
JAWA TIMUR,KABUPATEN BLITAR,WLINGI,KELURAHAN,3505171006,KLEMUNAN,13/06/2017,PENDUDUK USIA 18 - 56 TAHUN YANG BELUM ATAU TIDAK BEKERJA,1.831,1.413,3.244,"0,77"
JAWA TIMUR,KABUPATEN BLITAR,WLINGI,KELURAHAN,3505171006,KLEMUNAN,31/12/2012,PENDUDUK MASIH SEKOLAH 7 - 18 TAHUN,106,174,280,"1,64"
JAWA TIMUR,KABUPATEN BLITAR,WLINGI,KELURAHAN,3505171006,KLEMUNAN,31/12/2012,PENDUDUK USIA 18 - 56 TAHUN YANG BEKERJA,1.831,1.413,3.244,"0,77"
JAWA TIMUR,KABUPATEN BLITAR,WLINGI,KELURAHAN,3505171006,KLEMUNAN,31/12/2012,PENDUDUK USIA 0 - 6 TAHUN,96,113,209,"1,18"
JAWA TIMUR,KABUPATEN BLITAR,WLINGI,KELURAHAN,3505171006,KLEMUNAN,31/12/2012,PENDUDUK USIA 56 TAHUN KE ATAS,108,129,237,"1,19"
JAWA TIMUR,KABUPATEN BLITAR,WLINGI,KELURAHAN,3505171004,WLINGI,12/08/2020,ANGKATAN KERJA,0,0,0,"0,00"
JAWA TIMUR,KABUPATEN BLITAR,WLINGI,KELURAHAN,3505171003,TANGKIL,14/12/2020,PENDUDUK USIA 18 - 56 TAHUN YANG BEKERJA,402,436,838,"1,08"
JAWA TIMUR,KABUPATEN BLITAR,WLINGI,KELURAHAN,3505171003,TANGKIL,14/12/2020,PENDUDUK USIA 0 - 6 TAHUN,172,144,316,"0,84"
JAWA TIMUR,KABUPATEN BLITAR,WLINGI,KELURAHAN,3505171003,TANGKIL,14/12/2020,PENDUDUK USIA 56 TAHUN KE ATAS,420,472,892,"1,12"
JAWA TIMUR,KABUPATEN BLITAR,WLINGI,KELURAHAN,3505171003,TANGKIL,14/12/2020,PENDUDUK USIA 18 - 56 TAHUN,801,866,1.667,"1,08"
JAWA TIMUR,KABUPATEN BLITAR,WLINGI,KELURAHAN,3505171003,TANGKIL,14/12/2020,PENDUDUK USIA 18 - 56 TAHUN YANG BELUM ATAU TIDAK BEKERJA,172,144,316,"0,84"
JAWA TIMUR,KABUPATEN BLITAR,WLINGI,KELURAHAN,3505171003,TANGKIL,14/12/2020,PENDUDUK MASIH SEKOLAH 7 - 18 TAHUN,412,354,766,"0,86"
JAWA TIMUR,KABUPATEN BLITAR,WLINGI,KELURAHAN,3505171001,BERU,15/12/2020,PENDUDUK USIA 18 - 56 TAHUN YANG BEKERJA,2.887,1.972,4.859,"0,68"
JAWA TIMUR,KABUPATEN BLITAR,WLINGI,KELURAHAN,3505171001,BERU,15/12/2020,PENDUDUK USIA 0 - 6 TAHUN,318,402,720,"1,26"
JAWA TIMUR,KABUPATEN BLITAR,WLINGI,KELURAHAN,3505171001,BERU,15/12/2020,PENDUDUK USIA 56 TAHUN KE ATAS,716,752,1.468,"1,05"
JAWA TIMUR,KABUPATEN BLITAR,WLINGI,KELURAHAN,3505171001,BERU,15/12/2020,PENDUDUK USIA 18 - 56 TAHUN,3.102,3.162,6.264,"1,02"
JAWA TIMUR,KABUPATEN BLITAR,WLINGI,KELURAHAN,3505171001,BERU,15/12/2020,PENDUDUK USIA 18 - 56 TAHUN YANG BELUM ATAU TIDAK BEKERJA,215,1.21,1.425,"5,63"
JAWA TIMUR,KABUPATEN BLITAR,WLINGI,KELURAHAN,3505171001,BERU,15/12/2020,PENDUDUK MASIH SEKOLAH 7 - 18 TAHUN,718,695,1.413,"0,97"
JAWA TIMUR,KABUPATEN BLITAR,WLINGI,KELURAHAN,3505171002,BABADAN,13/02/2019,PENDUDUK USIA 18 - 56 TAHUN YANG BEKERJA,30,27,57,"0,90"
JAWA TIMUR,KABUPATEN BLITAR,WLINGI,KELURAHAN,3505171002,BABADAN,13/02/2019,ANGKATAN KERJA,200,123,323,"0,62"
JAWA TIMUR,KABUPATEN BLITAR,WLINGI,KELURAHAN,3505171002,BABADAN,13/02/2019,PENDUDUK USIA 18 - 56 TAHUN,25,16,41,"0,64"
JAWA TIMUR,KABUPATEN BLITAR,WLINGI,KELURAHAN,3505171002,BABADAN,13/02/2019,PENDUDUK USIA 18 - 56 TAHUN YANG BELUM ATAU TIDAK BEKERJA,75,150,225,"2,00"
JAWA TIMUR,KABUPATEN BLITAR,WLINGI,DESA,3505172005,TEMBALANG,31/03/2020,PENDUDUK USIA 18 - 56 TAHUN YANG BEKERJA,402,163,565,"0,41"
JAWA TIMUR,KABUPATEN BLITAR,WLINGI,DESA,3505172005,TEMBALANG,31/03/2020,PENDUDUK USIA 0 - 6 TAHUN,59,52,111,"0,88"
JAWA TIMUR,KABUPATEN BLITAR,WLINGI,DESA,3505172005,TEMBALANG,31/03/2020,PENDUDUK USIA 56 TAHUN KE ATAS,168,164,332,"0,98"
JAWA TIMUR,KABUPATEN BLITAR,WLINGI,DESA,3505172005,TEMBALANG,31/03/2020,PENDUDUK USIA 18 - 56 TAHUN,468,464,932,"0,99"
JAWA TIMUR,KABUPATEN BLITAR,WLINGI,DESA,3505172005,TEMBALANG,07/01/2019,PENDUDUK USIA 18 - 56 TAHUN YANG BELUM ATAU TIDAK BEKERJA,66,301,367,"4,56"
JAWA TIMUR,KABUPATEN BLITAR,WLINGI,DESA,3505172005,TEMBALANG,31/03/2020,PENDUDUK MASIH SEKOLAH 7 - 18 TAHUN,125,117,242,"0,94"
JAWA TIMUR,KABUPATEN BLITAR,WLINGI,DESA,3505172007,NGADIRENGGO,28/03/2018,PENDUDUK USIA 0 - 6 TAHUN,135,122,257,"0,90"
JAWA TIMUR,KABUPATEN BLITAR,WLINGI,DESA,3505172007,NGADIRENGGO,28/03/2018,PENDUDUK USIA 56 TAHUN KE ATAS,553,586,1.139,"1,06"
JAWA TIMUR,KABUPATEN BLITAR,WLINGI,DESA,3505172007,NGADIRENGGO,02/10/2017,PENDUDUK USIA 18 - 56 TAHUN,1.558,1.596,3.154,"1,02"
JAWA TIMUR,KABUPATEN BLITAR,WLINGI,DESA,3505172007,NGADIRENGGO,28/03/2018,PENDUDUK MASIH SEKOLAH 7 - 18 TAHUN,390,376,766,"0,96"
JAWA TIMUR,KABUPATEN BLITAR,WLINGI,DESA,3505172008,TEGALASRI,21/02/2018,PENDUDUK USIA 18 - 56 TAHUN YANG BEKERJA,2.013,1.384,3.397,"0,69"
JAWA TIMUR,KABUPATEN BLITAR,WLINGI,DESA,3505172008,TEGALASRI,21/02/2018,PENDUDUK USIA 0 - 6 TAHUN,465,548,1.013,"1,18"
JAWA TIMUR,KABUPATEN BLITAR,WLINGI,DESA,3505172008,TEGALASRI,21/02/2018,PENDUDUK USIA 56 TAHUN KE ATAS,1.201,1.243,2.444,"1,04"
JAWA TIMUR,KABUPATEN BLITAR,WLINGI,DESA,3505172008,TEGALASRI,21/02/2018,PENDUDUK USIA 18 - 56 TAHUN,2.386,2.041,4.427,"0,86"
JAWA TIMUR,KABUPATEN BLITAR,WLINGI,DESA,3505172008,TEGALASRI,21/02/2018,PENDUDUK USIA 18 - 56 TAHUN YANG BELUM ATAU TIDAK BEKERJA,373,657,1.03,"1,76"
JAWA TIMUR,KABUPATEN BLITAR,WLINGI,DESA,3505172008,TEGALASRI,21/02/2018,PENDUDUK MASIH SEKOLAH 7 - 18 TAHUN,700,757,1.457,"1,08"
JAWA TIMUR,KABUPATEN BLITAR,WLINGI,DESA,3505172009,BALEREJO,12/08/2020,PENDUDUK USIA 18 - 56 TAHUN YANG BEKERJA,472,488,960,"1,03"
JAWA TIMUR,KABUPATEN BLITAR,WLINGI,DESA,3505172009,BALEREJO,12/08/2020,PENDUDUK USIA 0 - 6 TAHUN,164,150,314,"0,91"
JAWA TIMUR,KABUPATEN BLITAR,WLINGI,DESA,3505172009,BALEREJO,12/08/2020,PENDUDUK USIA 56 TAHUN KE ATAS,441,365,806,"0,83"
JAWA TIMUR,KABUPATEN BLITAR,WLINGI,DESA,3505172009,BALEREJO,28/03/2018,PENDUDUK USIA 18 - 56 TAHUN,957,998,1.955,"1,04"
JAWA TIMUR,KABUPATEN BLITAR,WLINGI,DESA,3505172009,BALEREJO,28/03/2018,PENDUDUK USIA 18 - 56 TAHUN YANG BELUM ATAU TIDAK BEKERJA,31,28,59,"0,90"
JAWA TIMUR,KABUPATEN BLITAR,WLINGI,DESA,3505172009,BALEREJO,12/08/2020,PENDUDUK MASIH SEKOLAH 7 - 18 TAHUN,336,299,635,"0,89"
JAWA TIMUR,KABUPATEN BLITAR,WLINGI,DESA,3505172009,BALEREJO,28/03/2018,ANGKATAN KERJA,400,300,700,"0,75"
JAWA TIMUR,KABUPATEN BLITAR,GANDUSARI,DESA,3505152001,SUMBERAGUNG,20/12/2020,PENDUDUK USIA 18 - 56 TAHUN,1.996,1.927,3.923,"0,97"
JAWA TIMUR,KABUPATEN BLITAR,GANDUSARI,DESA,3505152001,SUMBERAGUNG,30/11/2015,PENDUDUK USIA 18 - 56 TAHUN YANG BELUM ATAU TIDAK BEKERJA,556,597,1.153,"1,07"
JAWA TIMUR,KABUPATEN BLITAR,GANDUSARI,DESA,3505152001,SUMBERAGUNG,30/11/2015,PENDUDUK MASIH SEKOLAH 7 - 18 TAHUN,158,148,306,"0,94"
JAWA TIMUR,KABUPATEN BLITAR,GANDUSARI,DESA,3505152001,SUMBERAGUNG,30/11/2015,ANGKATAN KERJA,2.945,2.908,5.853,"0,99"
JAWA TIMUR,KABUPATEN BLITAR,GANDUSARI,DESA,3505152001,SUMBERAGUNG,30/11/2015,PENDUDUK USIA 18 - 56 TAHUN YANG BEKERJA,1.503,1.449,2.952,"0,96"
JAWA TIMUR,KABUPATEN BLITAR,GANDUSARI,DESA,3505152001,SUMBERAGUNG,30/11/2015,PENDUDUK USIA 0 - 6 TAHUN,0,0,0,"0,00"
JAWA TIMUR,KABUPATEN BLITAR,GANDUSARI,DESA,3505152001,SUMBERAGUNG,30/11/2015,PENDUDUK USIA 56 TAHUN KE ATAS,729,714,1.443,"0,98"
JAWA TIMUR,KABUPATEN BLITAR,GANDUSARI,DESA,3505152005,GONDANG,22/04/2018,PENDUDUK USIA 18 - 56 TAHUN YANG BEKERJA,468,387,855,"0,83"
JAWA TIMUR,KABUPATEN BLITAR,GANDUSARI,DESA,3505152005,GONDANG,10/11/2019,PENDUDUK USIA 0 - 6 TAHUN,175,160,335,"0,91"
JAWA TIMUR,KABUPATEN BLITAR,GANDUSARI,DESA,3505152005,GONDANG,10/11/2019,PENDUDUK USIA 56 TAHUN KE ATAS,64,82,146,"1,28"
JAWA TIMUR,KABUPATEN BLITAR,GANDUSARI,DESA,3505152005,GONDANG,10/11/2019,PENDUDUK USIA 18 - 56 TAHUN,406,422,828,"1,04"
JAWA TIMUR,KABUPATEN BLITAR,GANDUSARI,DESA,3505152005,GONDANG,22/04/2018,PENDUDUK USIA 18 - 56 TAHUN YANG BELUM ATAU TIDAK BEKERJA,25,78,103,"3,12"
JAWA TIMUR,KABUPATEN BLITAR,GANDUSARI,DESA,3505152005,GONDANG,10/11/2019,PENDUDUK MASIH SEKOLAH 7 - 18 TAHUN,199,174,373,"0,87"
JAWA TIMUR,KABUPATEN BLITAR,GANDUSARI,DESA,3505152005,GONDANG,22/04/2018,ANGKATAN KERJA,0,0,0,"0,00"
JAWA TIMUR,KABUPATEN BLITAR,GANDUSARI,DESA,3505152003,KOTES,18/02/2020,PENDUDUK USIA 18 - 56 TAHUN,578,624,1.202,"1,08"
JAWA TIMUR,KABUPATEN BLITAR,GANDUSARI,DESA,3505152003,KOTES,19/12/2020,PENDUDUK USIA 18 - 56 TAHUN YANG BELUM ATAU TIDAK BEKERJA,42,30,72,"0,71"
JAWA TIMUR,KABUPATEN BLITAR,GANDUSARI,DESA,3505152003,KOTES,19/12/2020,PENDUDUK MASIH SEKOLAH 7 - 18 TAHUN,190,146,336,"0,77"
JAWA TIMUR,KABUPATEN BLITAR,GANDUSARI,DESA,3505152003,KOTES,19/12/2020,ANGKATAN KERJA,578,624,1.202,"1,08"
JAWA TIMUR,KABUPATEN BLITAR,GANDUSARI,DESA,3505152003,KOTES,18/02/2020,PENDUDUK USIA 18 - 56 TAHUN YANG BEKERJA,42,30,72,"0,71"
JAWA TIMUR,KABUPATEN BLITAR,GANDUSARI,DESA,3505152003,KOTES,05/11/2019,PENDUDUK USIA 0 - 6 TAHUN,578,624,1.202,"1,08"
JAWA TIMUR,KABUPATEN BLITAR,GANDUSARI,DESA,3505152003,KOTES,19/12/2020,PENDUDUK USIA 56 TAHUN KE ATAS,246,258,504,"1,05"
JAWA TIMUR,KABUPATEN BLITAR,GANDUSARI,DESA,3505152008,BUTUN,14/08/2020,PENDUDUK USIA 18 - 56 TAHUN YANG BEKERJA,849,798,1.647,"0,94"
JAWA TIMUR,KABUPATEN BLITAR,GANDUSARI,DESA,3505152008,BUTUN,14/08/2020,PENDUDUK USIA 0 - 6 TAHUN,216,224,440,"1,04"
JAWA TIMUR,KABUPATEN BLITAR,GANDUSARI,DESA,3505152008,BUTUN,14/08/2020,PENDUDUK USIA 56 TAHUN KE ATAS,462,485,947,"1,05"
JAWA TIMUR,KABUPATEN BLITAR,GANDUSARI,DESA,3505152008,BUTUN,14/02/2018,PENDUDUK USIA 18 - 56 TAHUN,1.335,1.41,2.745,"1,06"
JAWA TIMUR,KABUPATEN BLITAR,GANDUSARI,DESA,3505152008,BUTUN,14/08/2020,PENDUDUK USIA 18 - 56 TAHUN YANG BELUM ATAU TIDAK BEKERJA,214,230,444,"1,07"
JAWA TIMUR,KABUPATEN BLITAR,GANDUSARI,DESA,3505152008,BUTUN,14/08/2020,PENDUDUK MASIH SEKOLAH 7 - 18 TAHUN,571,582,1.153,"1,02"
JAWA TIMUR,KABUPATEN BLITAR,GANDUSARI,DESA,3505152008,BUTUN,14/08/2020,ANGKATAN KERJA,335,354,689,"1,06"
JAWA TIMUR,KABUPATEN BLITAR,GANDUSARI,DESA,3505152006,GANDUSARI,02/11/2020,PENDUDUK USIA 18 - 56 TAHUN,895,867,1.762,"0,97"
JAWA TIMUR,KABUPATEN BLITAR,GANDUSARI,DESA,3505152006,GANDUSARI,02/11/2020,PENDUDUK USIA 0 - 6 TAHUN,117,121,238,"1,03"
JAWA TIMUR,KABUPATEN BLITAR,GANDUSARI,DESA,3505152006,GANDUSARI,02/11/2020,PENDUDUK USIA 56 TAHUN KE ATAS,345,376,721,"1,09"
JAWA TIMUR,KABUPATEN BLITAR,GANDUSARI,DESA,3505152006,GANDUSARI,02/11/2020,PENDUDUK USIA 18 - 56 TAHUN YANG BELUM ATAU TIDAK BEKERJA,60,39,99,"0,65"
JAWA TIMUR,KABUPATEN BLITAR,GANDUSARI,DESA,3505152006,GANDUSARI,02/11/2020,PENDUDUK MASIH SEKOLAH 7 - 18 TAHUN,237,224,461,"0,95"
JAWA TIMUR,KABUPATEN BLITAR,GANDUSARI,DESA,3505152006,GANDUSARI,02/11/2020,ANGKATAN KERJA,1.213,1.216,2.429,"1,00"
JAWA TIMUR,KABUPATEN BLITAR,GANDUSARI,DESA,3505152004,SUKOSEWU,02/12/2020,PENDUDUK USIA 18 - 56 TAHUN,3.151,3.11,6.261,"0,99"
JAWA TIMUR,KABUPATEN BLITAR,GANDUSARI,DESA,3505152004,SUKOSEWU,09/08/2017,PENDUDUK USIA 18 - 56 TAHUN YANG BELUM ATAU TIDAK BEKERJA,931,697,1.628,"0,75"
JAWA TIMUR,KABUPATEN BLITAR,GANDUSARI,DESA,3505152004,SUKOSEWU,02/12/2020,PENDUDUK MASIH SEKOLAH 7 - 18 TAHUN,1.001,923,1.924,"0,92"
JAWA TIMUR,KABUPATEN BLITAR,GANDUSARI,DESA,3505152004,SUKOSEWU,02/12/2020,PENDUDUK USIA 18 - 56 TAHUN YANG BEKERJA,3.662,2.587,6.249,"0,71"
JAWA TIMUR,KABUPATEN BLITAR,GANDUSARI,DESA,3505152004,SUKOSEWU,02/12/2020,PENDUDUK USIA 0 - 6 TAHUN,406,367,773,"0,90"
JAWA TIMUR,KABUPATEN BLITAR,GANDUSARI,DESA,3505152004,SUKOSEWU,02/12/2020,PENDUDUK USIA 56 TAHUN KE ATAS,1.192,1.191,2.383,"1,00"
JAWA TIMUR,KABUPATEN BLITAR,GANDUSARI,DESA,3505152002,GADUNGAN,15/11/2020,PENDUDUK USIA 18 - 56 TAHUN YANG BEKERJA,1.998,1.308,3.306,"0,65"
JAWA TIMUR,KABUPATEN BLITAR,GANDUSARI,DESA,3505152002,GADUNGAN,15/11/2020,PENDUDUK USIA 0 - 6 TAHUN,0,0,0,"0,00"
JAWA TIMUR,KABUPATEN BLITAR,GANDUSARI,DESA,3505152002,GADUNGAN,15/11/2020,PENDUDUK USIA 56 TAHUN KE ATAS,585,566,1.151,"0,97"
JAWA TIMUR,KABUPATEN BLITAR,GANDUSARI,DESA,3505152002,GADUNGAN,15/11/2020,PENDUDUK USIA 18 - 56 TAHUN YANG BELUM ATAU TIDAK BEKERJA,122,255,377,"2,09"
JAWA TIMUR,KABUPATEN BLITAR,GANDUSARI,DESA,3505152002,GADUNGAN,15/11/2020,PENDUDUK MASIH SEKOLAH 7 - 18 TAHUN,455,386,841,"0,85"
JAWA TIMUR,KABUPATEN BLITAR,GANDUSARI,DESA,3505152009,NGARINGAN,03/12/2018,PENDUDUK USIA 18 - 56 TAHUN YANG BEKERJA,2.397,2.421,4.818,"1,01"
JAWA TIMUR,KABUPATEN BLITAR,GANDUSARI,DESA,3505152009,NGARINGAN,03/12/2018,PENDUDUK USIA 0 - 6 TAHUN,351,344,695,"0,98"
JAWA TIMUR,KABUPATEN BLITAR,GANDUSARI,DESA,3505152009,NGARINGAN,03/12/2018,PENDUDUK USIA 56 TAHUN KE ATAS,817,773,1.59,"0,95"
JAWA TIMUR,KABUPATEN BLITAR,GANDUSARI,DESA,3505152009,NGARINGAN,03/12/2018,PENDUDUK USIA 18 - 56 TAHUN,2.397,2.421,4.818,"1,01"
JAWA TIMUR,KABUPATEN BLITAR,GANDUSARI,DESA,3505152009,NGARINGAN,03/12/2018,PENDUDUK USIA 18 - 56 TAHUN YANG BELUM ATAU TIDAK BEKERJA,348,245,593,"0,70"
JAWA TIMUR,KABUPATEN BLITAR,GANDUSARI,DESA,3505152009,NGARINGAN,03/12/2018,PENDUDUK MASIH SEKOLAH 7 - 18 TAHUN,679,673,1.352,"0,99"
JAWA TIMUR,KABUPATEN BLITAR,GANDUSARI,DESA,3505152009,NGARINGAN,03/12/2018,ANGKATAN KERJA,2.909,2.906,5.815,"1,00"
JAWA TIMUR,KABUPATEN BLITAR,GANDUSARI,DESA,3505152011,SLUMBUNG,22/04/2018,PENDUDUK USIA 18 - 56 TAHUN,1.078,1.13,2.208,"1,05"
JAWA TIMUR,KABUPATEN BLITAR,GANDUSARI,DESA,3505152011,SLUMBUNG,15/12/2020,PENDUDUK USIA 18 - 56 TAHUN YANG BELUM ATAU TIDAK BEKERJA,43,52,95,"1,21"
JAWA TIMUR,KABUPATEN BLITAR,GANDUSARI,DESA,3505152011,SLUMBUNG,15/12/2020,PENDUDUK MASIH SEKOLAH 7 - 18 TAHUN,293,294,587,"1,00"
JAWA TIMUR,KABUPATEN BLITAR,GANDUSARI,DESA,3505152011,SLUMBUNG,15/12/2020,PENDUDUK USIA 18 - 56 TAHUN YANG BEKERJA,1.245,1.256,2.501,"1,01"
JAWA TIMUR,KABUPATEN BLITAR,GANDUSARI,DESA,3505152011,SLUMBUNG,15/12/2020,PENDUDUK USIA 0 - 6 TAHUN,122,102,224,"0,84"
JAWA TIMUR,KABUPATEN BLITAR,GANDUSARI,DESA,3505152011,SLUMBUNG,15/12/2020,PENDUDUK USIA 56 TAHUN KE ATAS,205,211,416,"1,03"
JAWA TIMUR,KABUPATEN BLITAR,GANDUSARI,DESA,3505152012,SEMEN,14/12/2020,PENDUDUK USIA 18 - 56 TAHUN,2.348,2.304,4.652,"0,98"
JAWA TIMUR,KABUPATEN BLITAR,GANDUSARI,DESA,3505152012,SEMEN,14/12/2020,PENDUDUK USIA 18 - 56 TAHUN YANG BELUM ATAU TIDAK BEKERJA,598,1.312,1.91,"2,19"
JAWA TIMUR,KABUPATEN BLITAR,GANDUSARI,DESA,3505152012,SEMEN,14/12/2020,PENDUDUK MASIH SEKOLAH 7 - 18 TAHUN,700,696,1.396,"0,99"
JAWA TIMUR,KABUPATEN BLITAR,GANDUSARI,DESA,3505152012,SEMEN,14/12/2020,PENDUDUK USIA 18 - 56 TAHUN YANG BEKERJA,1.75,992,2.742,"0,57"
JAWA TIMUR,KABUPATEN BLITAR,GANDUSARI,DESA,3505152012,SEMEN,14/12/2020,PENDUDUK USIA 0 - 6 TAHUN,332,309,641,"0,93"
JAWA TIMUR,KABUPATEN BLITAR,GANDUSARI,DESA,3505152012,SEMEN,14/12/2020,PENDUDUK USIA 56 TAHUN KE ATAS,897,890,1.787,"0,99"
JAWA TIMUR,KABUPATEN BLITAR,GANDUSARI,DESA,3505152013,TULUNGREJO,02/12/2020,PENDUDUK USIA 18 - 56 TAHUN,1.37,1.348,2.718,"0,98"
JAWA TIMUR,KABUPATEN BLITAR,GANDUSARI,DESA,3505152013,TULUNGREJO,02/12/2020,PENDUDUK USIA 18 - 56 TAHUN YANG BELUM ATAU TIDAK BEKERJA,265,133,398,"0,50"
JAWA TIMUR,KABUPATEN BLITAR,GANDUSARI,DESA,3505152013,TULUNGREJO,02/12/2020,PENDUDUK MASIH SEKOLAH 7 - 18 TAHUN,308,326,634,"1,06"
JAWA TIMUR,KABUPATEN BLITAR,GANDUSARI,DESA,3505152013,TULUNGREJO,02/12/2020,PENDUDUK USIA 18 - 56 TAHUN YANG BEKERJA,1.021,988,2.009,"0,97"
